mturk,political_stand,session,question_id_sequence,current_question,world,sequential_number,aid
5c3590cd-d147-4832-afdb-9a953369bceb,Democrats,5c3591ecb9b89,"23,11,14,9,12,3,18,2,17,5,8,4,10,20,6,7,13,1,16,19,15,25",23,4,0,5c3590cd-d147-4832-afdb-9a953369bceb
5c359281-c9b6-4857-a0bf-18cdf4fd099f,strong Republicans,5c3592cb3a215,"23,17,18,13,10,8,4,1,15,7,9,20,6,5,16,3,12,2,11,19,14,25",25,5,0,5c359281-c9b6-4857-a0bf-18cdf4fd099f
5c35934c-7207-4c18-aa99-c106aad2d35e,Republicans,5c3593d11f1c0,"23,12,10,8,3,5,17,11,9,7,2,19,13,4,15,14,18,1,6,20,16,25",25,9,0,5c35934c-7207-4c18-aa99-c106aad2d35e
5c3593a0-51f9-4d49-8760-2e0fe5a170f8,strong Democrats,5c3593f528e9f,"23,19,3,8,7,16,4,2,15,18,13,11,5,9,1,20,17,12,6,10,14,25",14,8,0,5c3593a0-51f9-4d49-8760-2e0fe5a170f8
5c3593ee-363b-4f64-abb8-ed6d0be5cfab,Democrats,5c35943b53ad9,"23,4,7,5,15,6,12,3,11,10,9,17,2,19,18,1,8,13,14,20,16,25",25,1,0,5c3593ee-363b-4f64-abb8-ed6d0be5cfab
5c359386-ab01-4f6d-809b-3b27f2251753,Democrats,5c35946dcf549,"23,15,13,12,9,11,1,10,2,20,19,6,8,18,4,16,14,3,7,17,5,25",25,10,0,5c359386-ab01-4f6d-809b-3b27f2251753
5c3594eb-4bd3-4815-ac99-f6f892bae927,strong Democrats,5c35950b3b17b,"24,20,12,17,6,13,9,15,11,4,2,7,10,5,19,1,18,14,8,16,3,25",3,4,0,5c3594eb-4bd3-4815-ac99-f6f892bae927
5c3594a8-2ff4-4fbd-baf2-43bcae6db8b3,,5c35952ee2dfa,"24,8,19,11,5,1,18,13,14,17,10,3,12,4,9,20,7,6,15,2,16,25",24,9,0,5c3594a8-2ff4-4fbd-baf2-43bcae6db8b3
5c359614-dd90-4b96-a519-f3e44d747e3b,Democrats,5c359682527fc,"23,2,1,6,17,13,9,10,15,18,14,5,20,19,12,16,7,11,3,4,8,25",8,2,0,5c359614-dd90-4b96-a519-f3e44d747e3b
5c3596ad-da8d-425e-85bf-9d10aca34c8d,strong Republicans,5c35978fe6ac1,"24,10,19,2,1,18,7,14,4,9,16,6,13,12,17,20,8,15,11,5,3,25",25,3,0,5c3596ad-da8d-425e-85bf-9d10aca34c8d
5c359752-043f-4a6f-bfa0-9108d004d435,Democrats,5c3597ae48251,"24,19,9,14,17,6,1,10,7,20,13,8,18,4,16,11,12,15,3,2,5,25",25,5,0,5c359752-043f-4a6f-bfa0-9108d004d435
5c3597e8-5a2d-4498-be0f-133511dbd6f0,Democrats,5c35981db77cd,"24,9,14,19,10,17,5,12,20,6,1,8,7,18,3,16,13,11,15,2,4,25",25,7,0,5c3597e8-5a2d-4498-be0f-133511dbd6f0
5c3597fe-4a8b-4856-ab9a-eb33e2aaf5e6,strong Democrats,5c35984b90fcd,"23,19,20,1,14,8,11,7,2,5,6,12,4,13,15,17,3,16,18,10,9,25",25,6,0,5c3597fe-4a8b-4856-ab9a-eb33e2aaf5e6
5c3597e6-7b5f-44c4-aec3-0dafa316282c,strong Republicans,5c35984d1b743,"23,6,5,16,11,10,14,13,17,7,1,18,19,8,3,20,2,12,9,4,15,25",15,10,0,5c3597e6-7b5f-44c4-aec3-0dafa316282c
5c35964a-fe1f-40ef-ae09-59a40282154a,,5c35987311afd,"24,2,5,8,7,10,6,3,11,18,12,14,1,16,19,9,17,4,13,20,15,25",24,5,0,5c35964a-fe1f-40ef-ae09-59a40282154a
5c359806-b3ed-4899-b2b3-b39e66eb4275,strong Republicans,5c35989ce520e,"24,6,12,5,16,20,19,9,11,4,14,1,3,18,13,17,8,10,7,2,15,25",15,3,0,5c359806-b3ed-4899-b2b3-b39e66eb4275
5c359939-b78c-469f-b7b5-c3272ea0baa8,strong Democrats,5c35996f2530c,"23,9,8,13,3,19,2,1,7,4,10,5,18,17,14,20,6,15,11,16,12,25",25,7,0,5c359939-b78c-469f-b7b5-c3272ea0baa8
5c359957-d3ca-4458-8204-8f486d357716,strong Democrats,5c3599a2afef4,"23,8,15,14,9,17,10,13,18,19,6,7,2,20,16,1,11,12,3,4,5,25",5,6,0,5c359957-d3ca-4458-8204-8f486d357716
5c3599b7-04fe-455e-a9f8-f698f83a9187,Democrats,5c359a3730511,"23,17,12,3,7,15,4,14,16,10,13,11,19,6,20,8,2,18,1,5,9,25",25,4,0,5c3599b7-04fe-455e-a9f8-f698f83a9187
5c35993a-cf43-4dd0-a92f-1f32a19585be,Democrats,5c359a652efa2,"23,5,12,7,1,14,9,8,15,20,6,2,16,3,17,11,19,18,10,13,4,25",4,9,0,5c35993a-cf43-4dd0-a92f-1f32a19585be
5c359a15-d1a7-4020-81ad-165c21c3716b,Republicans,5c359a6d21f8d,"23,16,8,14,12,1,10,2,9,7,19,5,18,6,11,17,20,13,15,3,4,25",25,1,0,5c359a15-d1a7-4020-81ad-165c21c3716b
5c359a81-39b6-4853-b971-afc95a9fe281,Democrats,5c359ab8eea63,"23,5,1,10,13,16,7,9,11,17,8,2,6,15,20,19,14,18,3,12,4,25",4,8,0,5c359a81-39b6-4853-b971-afc95a9fe281
5c359aae-5d57-411b-b04e-1212e3d541df,Democrats,5c359ae7f2150,"24,12,20,14,6,2,15,17,16,5,11,10,19,13,18,8,3,4,1,7,9,25",3,2,0,5c359aae-5d57-411b-b04e-1212e3d541df
5c359aea-6a3b-4ff2-83a4-eb8b68260e8a,strong Democrats,5c359b1e41b75,"23,7,1,20,9,10,5,17,18,15,14,6,19,4,2,13,8,3,12,11,16,25",16,1,0,5c359aea-6a3b-4ff2-83a4-eb8b68260e8a
5c359b1d-f50f-4a51-8b9f-91b9d4085f39,strong Democrats,5c359bc808697,"23,2,15,8,7,20,12,10,17,11,14,18,3,13,16,19,6,4,9,5,1,25",25,2,0,5c359b1d-f50f-4a51-8b9f-91b9d4085f39
5c359bb9-ace4-4737-bc74-b637476d8b6a,strong Democrats,5c359c25a4e79,"23,11,17,19,13,6,2,18,8,10,5,14,1,4,15,16,9,7,12,3,20,25",23,4,0,5c359bb9-ace4-4737-bc74-b637476d8b6a
5c359bce-8a9c-4b96-b941-f9bc6ff4720d,Republicans,5c359c3f14471,"23,6,10,12,1,9,13,18,20,7,3,14,2,4,8,17,5,16,15,19,11,25",25,8,0,5c359bce-8a9c-4b96-b941-f9bc6ff4720d
5c359c8a-b76a-469a-bc22-fbc6d21c5db0,strong Democrats,5c359d09e6c6c,"24,18,9,13,3,1,20,4,14,5,6,19,10,2,7,8,12,17,16,15,11,25",17,3,0,5c359c8a-b76a-469a-bc22-fbc6d21c5db0
5c359d07-a008-4f08-a394-8a6953c80764,strong Republicans,5c359d512e3dc,"24,1,8,9,19,14,16,4,10,6,20,3,13,12,15,7,18,17,11,2,5,25",25,7,0,5c359d07-a008-4f08-a394-8a6953c80764
5c359d90-f0cf-411b-b704-b256f0939bee,Democrats,5c359de94c527,"24,10,2,18,4,7,6,16,19,14,20,17,12,13,5,9,15,8,1,11,3,25",25,10,0,5c359d90-f0cf-411b-b704-b256f0939bee
5c359dae-33ed-4567-ad63-7558cfcd2133,strong Republicans,5c359df26ba9f,"23,10,2,5,20,13,3,19,7,11,8,17,1,6,4,15,18,16,12,14,9,25",25,9,0,5c359dae-33ed-4567-ad63-7558cfcd2133
5c359e06-e7c8-458a-b746-e9731b848fd1,Republicans,5c359e7e59463,"23,6,3,17,12,11,5,9,19,2,16,14,7,20,15,4,10,13,18,1,8,25",25,5,0,5c359e06-e7c8-458a-b746-e9731b848fd1
5c359e4d-d78f-494e-b98d-00917bd40f9a,Democrats,5c359eaa0d5ea,"24,16,1,4,3,11,8,9,12,2,18,20,10,15,6,7,14,5,19,17,13,25",13,6,0,5c359e4d-d78f-494e-b98d-00917bd40f9a
5c359ec5-da8e-48bc-a1f2-ce53a57731b3,strong Democrats,5c359efc67bad,"23,18,14,9,4,17,11,16,2,5,19,7,20,1,8,3,10,6,15,13,12,25",12,1,0,5c359ec5-da8e-48bc-a1f2-ce53a57731b3
5c359f55-f803-44f5-89ed-c735b2d487ef,strong Republicans,5c359fc25f1d1,"24,12,14,5,19,8,18,13,17,15,9,4,10,2,7,16,20,3,1,6,11,25",25,3,0,5c359f55-f803-44f5-89ed-c735b2d487ef
5c359f63-1de0-49bc-b9ea-0994d864eb67,Democrats,5c359fceb26de,"24,1,17,16,8,15,11,7,20,10,9,5,14,2,6,4,13,19,12,18,3,25",3,8,0,5c359f63-1de0-49bc-b9ea-0994d864eb67
5c35a048-3d6d-485a-9c54-da1881bd6199,Democrats,5c35a0ca22cfe,"24,20,8,3,18,6,4,13,19,14,11,10,2,15,5,1,7,12,16,9,17,25",16,4,0,5c35a048-3d6d-485a-9c54-da1881bd6199
5c35a194-8953-44eb-857b-8ed8d4cdde4f,strong Republicans,5c35a1ff5c02b,"24,1,5,15,16,4,11,6,14,8,19,20,12,18,10,7,13,17,2,9,3,25",3,2,0,5c35a194-8953-44eb-857b-8ed8d4cdde4f
5c35a225-554c-47a3-b561-0362d2d73ae5,Democrats,5c35a2531dad3,"24,5,13,4,8,20,14,15,10,16,3,1,2,18,11,6,17,12,9,19,7,25",25,10,0,5c35a225-554c-47a3-b561-0362d2d73ae5
5c35a380-d838-4d78-905a-ab117cbaca3c,Democrats,5c35a3e0108c0,"23,7,1,5,12,8,6,17,13,3,14,20,4,11,15,10,9,16,19,18,2,25",2,6,0,5c35a380-d838-4d78-905a-ab117cbaca3c
5c35a672-6293-43e9-ba2b-d59e8c4645ac,,5c35a6cdc395c,"23,17,14,4,19,5,6,3,15,7,1,13,20,10,12,9,2,11,8,16,18,25",23,7,0,5c35a672-6293-43e9-ba2b-d59e8c4645ac
5c35a731-89fd-4ff4-8c97-a063ca0346bb,,5c35a7720af2f,"24,12,10,3,5,13,19,16,18,11,6,8,14,2,9,7,15,17,4,20,1,25",24,9,0,5c35a731-89fd-4ff4-8c97-a063ca0346bb
5c35a7dc-5f1b-4051-92f6-0ec1e1ff055f,Republicans,5c35a8367a897,"23,14,19,6,12,16,1,8,18,13,20,7,17,2,9,10,5,3,11,15,4,25",4,5,0,5c35a7dc-5f1b-4051-92f6-0ec1e1ff055f
5c35a846-cb92-4214-8881-ca72dcd87f76,Republicans,5c35a879ca871,"24,17,10,18,7,20,13,15,9,11,2,16,3,6,4,8,12,1,19,14,5,25",5,1,0,5c35a846-cb92-4214-8881-ca72dcd87f76
5c35a8cf-7fe4-4e0c-bba7-357c0603cf99,Democrats,5c35a96554312,"24,15,10,11,7,1,9,14,13,2,5,16,3,8,6,12,18,17,20,19,4,25",25,7,0,5c35a8cf-7fe4-4e0c-bba7-357c0603cf99
5c35a9d9-cf59-4a67-89ee-cb00bf9673a1,strong Democrats,5c35aa0a6e580,"23,6,17,10,14,12,19,9,15,8,16,2,1,5,7,4,13,20,3,11,18,25",25,3,0,5c35a9d9-cf59-4a67-89ee-cb00bf9673a1
5c35a9f9-cb98-45d1-9201-c314fdf29c48,Democrats,5c35aa4280392,"23,17,16,9,15,2,6,13,5,18,20,10,14,11,12,7,4,3,19,1,8,25",25,4,0,5c35a9f9-cb98-45d1-9201-c314fdf29c48
5c35aa3c-791d-467e-987a-d2ba8c9c6533,Republicans,5c35aaa0c1d43,"24,1,12,5,19,14,7,8,15,13,9,6,16,17,10,2,11,4,18,20,3,25",3,5,0,5c35aa3c-791d-467e-987a-d2ba8c9c6533
5c35aace-65ae-4032-aaf9-3cc710371bc4,strong Republicans,5c35ab4def28c,"24,17,15,10,3,5,12,11,4,1,9,8,7,2,19,14,16,20,13,18,6,25",25,8,0,5c35aace-65ae-4032-aaf9-3cc710371bc4
5c35aa94-29a3-49a5-8a69-dcf52b5a7558,Republicans,5c35ab5b8868c,"23,18,9,2,16,12,11,5,8,17,7,15,3,14,4,6,19,20,13,10,1,25",25,2,0,5c35aa94-29a3-49a5-8a69-dcf52b5a7558
5c35ab10-d9d4-4f9d-8355-a9df1e439acf,strong Democrats,5c35ab77d0111,"24,2,18,6,9,11,8,13,12,1,14,3,5,19,15,10,20,7,4,17,16,25",16,9,0,5c35ab10-d9d4-4f9d-8355-a9df1e439acf
5c35ad03-e8dc-46da-aeb6-4436e3124f7f,Republicans,5c35ad26d9f09,"23,1,9,13,6,4,12,16,15,11,10,2,8,3,14,18,5,17,20,7,19,25",19,6,0,5c35ad03-e8dc-46da-aeb6-4436e3124f7f
5c35ac99-2a24-4d39-8c8b-926cf39b51f0,strong Republicans,5c35ad291b019,"24,4,15,19,11,1,7,14,3,18,6,5,9,17,20,12,8,13,2,10,16,25",25,10,0,5c35ac99-2a24-4d39-8c8b-926cf39b51f0
5c35ae33-bd11-49e1-9df4-739283e1fe8a,Republicans,5c35aeaf78146,"23,14,3,15,16,6,18,11,9,20,17,1,8,4,7,13,2,10,19,5,12,25",12,8,0,5c35ae33-bd11-49e1-9df4-739283e1fe8a
5c35ae58-495d-4faa-b72c-ab0c9dfbd926,strong Democrats,5c35aee839924,"23,13,3,12,7,15,18,8,11,1,4,16,9,17,14,20,10,6,5,2,19,25",25,2,0,5c35ae58-495d-4faa-b72c-ab0c9dfbd926
5c35b025-789d-4c40-9367-c54982742338,Democrats,5c35b072c0853,"24,19,14,15,8,4,10,9,2,20,16,1,17,11,5,12,6,7,13,3,18,25",25,7,0,5c35b025-789d-4c40-9367-c54982742338
5c35b129-ae38-49cd-ba3b-acb2e8e784fd,Democrats,5c35b17bc8992,"23,6,19,8,12,7,20,11,9,2,13,17,10,14,1,16,15,5,3,4,18,25",18,9,0,5c35b129-ae38-49cd-ba3b-acb2e8e784fd
5c35b1b2-8678-413f-bce6-72ada4de2da8,,5c35b1fc16bde,"23,12,17,2,18,20,10,5,14,13,7,19,3,11,16,9,15,6,1,8,4,25",23,10,0,5c35b1b2-8678-413f-bce6-72ada4de2da8
5c35b192-4cc6-441c-b311-df3d48fe2381,strong Democrats,5c35b27e5b94a,"23,20,10,8,13,4,7,11,18,16,12,2,19,14,5,15,6,9,17,3,1,25",1,1,0,5c35b192-4cc6-441c-b311-df3d48fe2381
5c35b36d-8ba1-4cbe-b91a-c975e7263352,Republicans,5c35b3d4d9397,"24,4,14,12,16,15,20,1,7,2,8,3,5,6,17,18,19,9,11,10,13,25",13,3,0,5c35b36d-8ba1-4cbe-b91a-c975e7263352
5c35b465-91b8-43b1-afa1-18928a4d2b46,Democrats,5c35b49346a4e,"24,7,5,12,4,18,9,1,8,15,17,10,11,14,3,20,16,13,6,19,2,25",25,6,0,5c35b465-91b8-43b1-afa1-18928a4d2b46
5c35b45a-b393-4a66-b599-a5f41f45b7eb,Republicans,5c35b5042c6ff,"24,20,1,13,6,17,3,4,9,8,12,10,16,14,18,2,19,15,5,11,7,25",3,5,0,5c35b45a-b393-4a66-b599-a5f41f45b7eb
5c35b4c4-1eb4-420f-9afb-483a6903b869,Republicans,5c35b5616bd5e,"23,10,16,1,8,7,13,19,9,14,2,3,20,4,18,5,11,15,6,12,17,25",17,4,0,5c35b4c4-1eb4-420f-9afb-483a6903b869
5c35b55d-59de-4845-8a01-c8a1ab327b33,Democrats,5c35b5f6cae3e,"23,18,5,11,17,9,8,6,2,10,20,13,1,7,16,12,15,19,4,3,14,25",25,3,0,5c35b55d-59de-4845-8a01-c8a1ab327b33
5c35b5fa-3a79-49fa-9ea7-58388744a06e,,5c35b64954dbb,"24,10,5,20,14,3,7,9,11,18,8,17,16,19,1,12,15,4,13,2,6,25",24,7,0,5c35b5fa-3a79-49fa-9ea7-58388744a06e
5c35b87c-b583-437b-bd2c-71288ad78447,strong Republicans,5c35b8ec810df,"23,19,3,6,7,15,8,17,18,16,13,12,9,14,11,20,2,4,5,10,1,25",1,5,0,5c35b87c-b583-437b-bd2c-71288ad78447
5c35b883-23a8-4a58-971c-c5be1eee5a7a,Democrats,5c35b8ff16e11,"23,12,13,4,8,7,15,1,5,16,2,19,20,9,17,10,11,3,18,14,6,25",6,10,0,5c35b883-23a8-4a58-971c-c5be1eee5a7a
5c35b9ef-6ff3-4509-b9f2-cf2617feac1a,Republicans,5c35ba41182c1,"24,15,16,3,2,20,18,19,14,8,10,9,13,6,17,7,11,4,1,12,5,25",5,1,0,5c35b9ef-6ff3-4509-b9f2-cf2617feac1a
5c35b985-892d-4253-8931-f1e4f9997870,,5c35ba5335b10,"24,6,14,7,19,16,15,9,5,17,11,18,13,8,1,10,12,4,3,2,20,25",24,2,0,5c35b985-892d-4253-8931-f1e4f9997870
5c35b9b8-ae5c-4c54-8d02-8ac694859892,strong Democrats,5c35ba55d0ddd,"23,14,18,15,11,16,12,20,8,1,5,7,10,19,6,13,4,2,9,3,17,25",17,6,0,5c35b9b8-ae5c-4c54-8d02-8ac694859892
5c35ba03-ac4a-4682-a0da-48fd2c5ec087,strong Democrats,5c35ba5fb66b7,"23,12,2,1,4,20,3,8,6,13,5,7,19,15,10,14,16,11,18,17,9,25",9,8,0,5c35ba03-ac4a-4682-a0da-48fd2c5ec087
5c35ba4d-d0f8-4a7f-98db-ccbc4b556c51,Republicans,5c35bab7142dc,"23,1,20,19,12,2,14,7,17,11,4,16,8,3,18,9,5,15,6,10,13,25",13,4,0,5c35ba4d-d0f8-4a7f-98db-ccbc4b556c51
5c35be95-025f-488f-81ea-0b5aa46741d3,,5c35bf6ea98e7,"23,19,18,9,12,7,6,15,1,10,2,8,13,16,4,17,5,20,14,11,3,25",23,9,0,5c35be95-025f-488f-81ea-0b5aa46741d3
5c35bfdb-2885-4c98-8809-cd02c6d06aa6,strong Democrats,5c35c00e2194a,"23,3,14,12,15,11,10,8,4,17,13,16,20,18,6,19,1,2,9,5,7,25",7,5,0,5c35bfdb-2885-4c98-8809-cd02c6d06aa6
5c35c0ff-f548-4418-a306-d7cf70e0b248,Democrats,5c35c15197398,"23,13,5,12,14,4,17,6,20,7,10,3,15,8,2,9,1,11,16,18,19,25",25,9,0,5c35c0ff-f548-4418-a306-d7cf70e0b248
5c35c391-52ad-4c31-8fec-b2c2267e9007,strong Democrats,5c35c3ccab14d,"23,12,20,4,5,16,9,15,3,18,11,2,10,1,14,13,19,8,7,6,17,25",25,6,0,5c35c391-52ad-4c31-8fec-b2c2267e9007
5c35c4b9-7f18-4a98-895a-ec9b4fcfc35e,Democrats,5c35c4f2947ab,"23,14,8,17,11,20,6,9,1,19,13,15,4,18,12,3,5,2,7,16,10,25",25,3,0,5c35c4b9-7f18-4a98-895a-ec9b4fcfc35e
5c35c636-bc19-40b8-a488-edaddd34ea93,strong Democrats,5c35c660957d0,"23,13,11,10,3,6,1,17,16,7,18,2,14,19,15,5,20,8,4,12,9,25",9,7,0,5c35c636-bc19-40b8-a488-edaddd34ea93
5c35c65f-fea1-44b4-b314-5cc041ef8459,Republicans,5c35c78f36734,"24,8,20,19,12,17,14,2,15,4,9,13,6,11,1,5,18,10,3,7,16,25",25,4,0,5c35c65f-fea1-44b4-b314-5cc041ef8459
5c35cbb1-12b6-497d-aa79-2666d8dc8801,Republicans,5c35cbf356041,"24,3,2,13,10,4,20,9,15,12,14,19,16,5,6,17,7,8,11,18,1,25",1,8,0,5c35cbb1-12b6-497d-aa79-2666d8dc8801
5c35d0a1-8319-4f44-b2e0-4f7db95b21b9,strong Democrats,5c35d10c0c1a5,"24,1,10,19,12,4,13,18,11,16,6,17,20,3,2,8,7,14,15,9,5,25",5,1,0,5c35d0a1-8319-4f44-b2e0-4f7db95b21b9
5c35db27-69e2-4b84-b340-6259463c78d6,strong Democrats,5c35db439b226,"23,7,16,5,13,2,4,3,8,15,17,14,18,20,9,10,19,1,11,12,6,25",25,10,0,5c35db27-69e2-4b84-b340-6259463c78d6
5c35e2a1-faba-44ba-bb2e-0df8474782fa,strong Republicans,5c35e33503f79,"23,8,19,17,18,13,10,6,20,11,16,9,3,14,2,7,12,4,5,15,1,25",1,2,0,5c35e2a1-faba-44ba-bb2e-0df8474782fa
5c35ea59-9a40-4f9f-8ec8-8f0f85e4945b,strong Democrats,5c35ea9c4f8f4,"24,16,6,1,8,11,4,17,5,3,2,10,7,14,9,15,12,13,18,19,20,25",20,6,0,5c35ea59-9a40-4f9f-8ec8-8f0f85e4945b
5c35f0aa-a00c-4948-a4c6-6ea6ed9ec212,Democrats,5c35f126423de,"23,16,19,14,15,7,6,4,2,13,5,9,8,1,10,12,3,17,18,11,20,25",20,2,0,5c35f0aa-a00c-4948-a4c6-6ea6ed9ec212
5c35f042-e6a3-4781-b735-d7039352c328,strong Democrats,5c35f225d39b0,"24,11,13,7,8,2,12,1,10,16,14,4,6,9,18,20,15,3,17,19,5,25",5,5,0,5c35f042-e6a3-4781-b735-d7039352c328
5c35f474-2107-4438-adf2-d094a1654394,Republicans,5c35f4acb1884,"23,18,5,1,17,10,20,8,9,4,2,11,12,3,7,16,6,13,19,15,14,25",14,3,0,5c35f474-2107-4438-adf2-d094a1654394
5c35f50b-524c-40df-8ad3-dae39bc3eac3,Republicans,5c35f57c4ceee,"24,11,5,14,6,16,1,19,20,8,4,2,17,15,13,7,3,12,18,9,10,25",10,1,0,5c35f50b-524c-40df-8ad3-dae39bc3eac3
5c35f604-8948-4224-9480-eeaa9348921c,strong Democrats,5c35f66a52441,"23,10,20,3,4,15,11,1,6,16,14,2,5,7,9,13,17,12,18,19,8,25",8,10,0,5c35f604-8948-4224-9480-eeaa9348921c
5c35f949-f3c5-4906-9eab-7312e8e00955,,5c35f98223e5a,"24,18,5,12,17,15,6,14,20,13,1,4,19,16,3,8,2,10,9,11,7,25",24,4,0,5c35f949-f3c5-4906-9eab-7312e8e00955
5c35fb5d-af58-4137-82b6-63f190c7efbe,strong Republicans,5c35fbb283bba,"24,15,14,18,17,8,20,12,16,10,7,11,3,19,5,6,4,2,9,1,13,25",13,7,0,5c35fb5d-af58-4137-82b6-63f190c7efbe
5c35fc6a-1f6e-44c0-9c35-2816dbb00ab4,Democrats,5c35fd09b6eae,"23,9,17,8,16,13,12,6,18,11,5,20,2,3,10,19,7,1,15,14,4,25",25,9,0,5c35fc6a-1f6e-44c0-9c35-2816dbb00ab4
5c35fcf2-60bf-4d19-8501-f2d224db70d4,strong Democrats,5c35ff231a684,"24,7,20,18,14,4,15,13,9,17,16,11,2,10,12,19,6,5,8,1,3,25",25,8,0,5c35fcf2-60bf-4d19-8501-f2d224db70d4
5c36006e-d3fb-427b-8980-a40ed04866d9,Republicans,5c36013e41fd8,"24,7,15,6,2,20,5,11,9,14,4,8,16,19,1,12,13,17,10,18,3,25",3,4,0,5c36006e-d3fb-427b-8980-a40ed04866d9
5c360105-d311-4be6-a9e3-f78fceaa6926,strong Democrats,5c3601468501e,"24,10,16,20,13,9,11,4,6,3,19,15,1,12,2,8,18,14,17,7,5,25",5,3,0,5c360105-d311-4be6-a9e3-f78fceaa6926
5c360283-fd8f-41fb-89dd-9af3ead13260,Democrats,5c3602c2455da,"24,11,5,10,15,7,19,8,13,16,12,17,4,2,20,9,18,3,6,1,14,25",14,1,0,5c360283-fd8f-41fb-89dd-9af3ead13260
5c360f08-3db6-4dd0-b0b0-f4d921f5b26d,Democrats,5c360f51471da,"24,4,2,12,16,8,15,11,7,17,14,1,9,20,19,18,6,3,5,10,13,25",13,8,0,5c360f08-3db6-4dd0-b0b0-f4d921f5b26d
5c361294-c5c3-4e3c-b375-4f40b6c954b4,strong Republicans,5c36131839c54,"24,15,9,3,11,19,2,17,8,5,16,20,12,13,1,7,18,14,4,10,6,25",6,2,0,5c361294-c5c3-4e3c-b375-4f40b6c954b4
5c3615c6-2fb4-411f-a456-7c70c00526b4,strong Republicans,5c3616080f427,"23,1,12,8,11,20,9,13,6,2,18,7,5,10,16,4,17,3,15,14,19,25",19,7,0,5c3615c6-2fb4-411f-a456-7c70c00526b4
5c36158d-85fd-48aa-8b25-5a471d9cdeab,Democrats,5c36162de821c,"24,10,17,20,19,8,18,5,6,12,11,15,1,7,9,4,16,3,13,14,2,25",2,9,0,5c36158d-85fd-48aa-8b25-5a471d9cdeab
5c3615fe-94b5-4c45-a576-3c607f775aa4,strong Republicans,5c3616538f457,"23,6,10,16,4,14,5,18,17,15,8,3,1,13,2,7,11,19,9,12,20,25",20,5,0,5c3615fe-94b5-4c45-a576-3c607f775aa4
5c361779-2827-46db-b1ee-17a35ef8c901,Republicans,5c3617a6dd551,"23,18,16,19,12,15,20,6,10,14,3,11,4,9,5,8,17,2,13,7,1,25",1,6,0,5c361779-2827-46db-b1ee-17a35ef8c901
5c361784-f25e-480e-bc2d-cce21fd65db6,Republicans,5c3617bd924c4,"24,15,13,4,14,5,7,18,12,16,11,20,8,2,9,1,6,19,17,10,3,25",3,10,0,5c361784-f25e-480e-bc2d-cce21fd65db6
5c3617bf-942b-46a0-a8f8-b939ad9e3451,Democrats,5c3617ef34ce2,"24,16,4,19,6,13,20,8,2,14,1,12,11,15,3,9,7,5,17,18,10,25",17,3,0,5c3617bf-942b-46a0-a8f8-b939ad9e3451
5c3617e5-cc68-4a3f-8f58-eaa214edf4f9,strong Republicans,5c361827d6368,"24,1,5,15,19,4,6,8,17,20,7,14,2,12,11,18,13,9,10,16,3,25",25,10,0,5c3617e5-cc68-4a3f-8f58-eaa214edf4f9
5c361782-f710-486e-8986-74bffda2892c,Democrats,5c36185e8314e,"23,9,17,3,1,7,5,4,20,11,10,12,8,13,14,15,16,6,2,19,18,25",25,2,0,5c361782-f710-486e-8986-74bffda2892c
5c36183f-a81c-49d4-b3de-4de3e87753ef,strong Democrats,5c3618830ec8b,"24,3,1,19,12,10,9,11,20,17,14,8,15,18,13,16,7,4,5,6,2,25",2,4,0,5c36183f-a81c-49d4-b3de-4de3e87753ef
5c3618e8-81cb-4812-b1b9-f1fcc0057cb3,Democrats,5c361969254e8,"24,19,11,4,13,9,12,8,5,10,14,6,17,16,1,2,20,7,15,3,18,25",18,6,0,5c3618e8-81cb-4812-b1b9-f1fcc0057cb3
5c36192f-c2ac-4716-b750-961068635812,Democrats,5c36199223d64,"24,16,13,4,8,5,1,18,6,3,20,17,14,2,15,11,7,12,9,19,10,25",10,5,0,5c36192f-c2ac-4716-b750-961068635812
5c361906-689d-463f-bf7e-ab5192db68d4,Republicans,5c3619e701211,"23,11,20,15,1,7,17,8,10,6,16,2,3,9,4,14,19,12,18,5,13,25",13,1,0,5c361906-689d-463f-bf7e-ab5192db68d4
5c3619a3-c7d7-415e-9d52-4c5771ce868f,Democrats,5c3619e71b9bb,"24,15,1,5,11,7,13,6,18,4,8,12,17,20,2,19,10,14,3,9,16,25",16,8,0,5c3619a3-c7d7-415e-9d52-4c5771ce868f
5c36196b-5698-4ce9-ad4c-7ff99d6806dd,strong Democrats,5c3619f06a8fe,"24,14,8,17,19,20,6,18,7,10,15,3,4,16,5,11,1,13,9,2,12,25",12,9,0,5c36196b-5698-4ce9-ad4c-7ff99d6806dd
5c361a7a-3190-4b36-841e-654d46aef9c9,strong Republicans,5c361adf41f7e,"23,12,13,17,18,3,5,19,14,20,10,6,11,16,2,4,15,1,7,9,8,25",8,7,0,5c361a7a-3190-4b36-841e-654d46aef9c9
5c361a1a-a4c6-4f1d-aca2-b7391e334732,strong Democrats,5c361b2b3d836,"24,12,6,13,14,15,8,2,4,1,19,7,10,20,3,17,18,11,5,16,9,25",9,6,0,5c361a1a-a4c6-4f1d-aca2-b7391e334732
5c361b0d-ee08-4140-82a5-ddf78859fcbf,strong Republicans,5c361b99c5c27,"24,11,12,14,16,17,5,4,1,2,13,7,10,20,18,19,3,9,6,15,8,25",8,2,0,5c361b0d-ee08-4140-82a5-ddf78859fcbf
